____VehicleSample__
hhID,vehIDinHH,hhWt,nTrips
1035198,3,303.74908,1
___Trip_
gID,dayID,idInDay,secsFromLastTrip,numRecSteps,miles,year,month,day,hr24,min,sec,numPayloadAdjust
0,0,0,30625,9366,130.21385,2012,5,25,5,46,23,1
tStepID,payloadKg
0,0.0
speedMPH,fltGrade,recAuxKW
78.2,0.007474533,0.0
78.7,0.006709554,0.0
79.1,0.003085367,0.0
79.5,-0.0019654206,0.0
79.9,-0.0049681203,0.0
80.2,-0.0033184409,0.0
80.5,0.0021225703,0.0
81.0,0.0072671864,0.0
81.5,0.008215233,0.0
82.1,0.0052993377,0.0
82.3,0.0027069007,0.0
82.5,0.002961139,0.0
82.8,0.0032794676,0.0
83.0,-0.001033179,0.0
83.1,-0.010625045,0.0
83.1,-0.021115597,0.0
82.8,-0.027583905,0.0
82.0,-0.028648287,0.0
81.2,-0.026390294,0.0
80.7,-0.023715463,0.0
80.4,-0.022046722,0.0
79.8,-0.020602116,0.0
78.4,-0.017442837,0.0
76.7,-0.011789068,0.0
75.8,-0.00544682,0.0
76.4,-0.0011644021,0.0
77.4,2.726569E-4,0.0
78.1,3.6323396E-4,0.0
78.8,8.2999014E-4,0.0
79.4,0.0023776735,0.0
79.4,0.0048091025,0.0
79.4,0.006898666,0.0
79.5,0.006844986,0.0
79.6,0.0044312854,0.0
78.9,0.0020054001,0.0
78.3,0.0020834683,0.0
77.9,0.004550169,0.0
77.6,0.0067276857,0.0
77.4,0.0057604294,0.0
77.3,7.9891854E-4,0.0
76.4,-0.006578044,0.0
75.0,-0.0133440215,0.0
73.6,-0.016457515,0.0
72.3,-0.0141816465,0.0
71.1,-0.0067471783,0.0
69.2,0.0038405177,0.0
68.6,0.014644055,0.0
69.1,0.023055587,0.0
67.3,0.027708592,0.0
64.7,0.028307956,0.0
64.9,0.025011744,0.0
66.1,0.018405868,0.0
67.2,0.009942117,0.0
68.5,0.0019725338,0.0
69.5,-0.0031788072,0.0
70.5,-0.004826819,0.0
71.5,-0.004768813,0.0
72.6,-0.005916873,0.0
73.7,-0.009657669,0.0
74.9,-0.014774516,0.0
76.0,-0.018921126,0.0
77.1,-0.020534042,0.0
78.1,-0.019347498,0.0
79.1,-0.016231116,0.0
79.9,-0.013166621,0.0
80.7,-0.012340317,0.0
81.2,-0.014218319,0.0
81.5,-0.016999263,0.0
81.7,-0.018640004,0.0
80.9,-0.018819364,0.0
80.0,-0.018294543,0.0
79.4,-0.017341267,0.0
79.0,-0.01580511,0.0
78.5,-0.013666773,0.0
78.1,-0.0105978,0.0
77.2,-0.0058196406,0.0
76.3,9.387187E-4,0.0
75.2,0.008796639,0.0
74.5,0.015906254,0.0
73.9,0.019913264,0.0
73.4,0.019178431,0.0
73.3,0.014417327,0.0
73.3,0.008382096,0.0
73.2,0.0032690237,0.0
71.8,-9.107494E-4,0.0
72.9,-0.0051472187,0.0
73.1,-0.00947265,0.0
73.9,-0.012724199,0.0
74.0,-0.0140145505,0.0
73.6,-0.01385559,0.0
73.2,-0.013461894,0.0
73.1,-0.01349138,0.0
72.9,-0.014078289,0.0
71.9,-0.015286159,0.0
70.1,-0.016530916,0.0
69.3,-0.016266055,0.0
69.5,-0.013351713,0.0
70.0,-0.008477021,0.0
71.7,-0.00363746,0.0
73.6,-5.112862E-4,0.0
74.7,3.6913442E-4,0.0
75.5,-5.882512E-4,0.0
76.0,-0.0023812156,0.0
75.0,-0.0035747474,0.0
73.5,-0.0028048402,0.0
71.9,6.9830916E-5,0.0
71.3,0.003047763,0.0
71.6,0.0028400852,0.0
72.3,-0.0022003204,0.0
71.8,-0.009569703,0.0
70.3,-0.013838009,0.0
68.5,-0.010987761,0.0
66.4,-0.0014704163,0.0
64.4,0.010474815,0.0
63.0,0.01979284,0.0
60.1,0.023441277,0.0
55.7,0.021456107,0.0
51.0,0.01589748,0.0
44.4,0.008987599,0.0
36.4,0.0021812767,0.0
29.8,-0.003648299,0.0
22.1,-0.007977835,0.0
13.399999,-0.010781176,0.0
12.699999,-0.0125138955,0.0
15.6,-0.013711775,0.0
21.0,-0.014675772,0.0
25.8,-0.015493144,0.0
30.6,-0.016146157,0.0
32.0,-0.01658787,0.0
35.3,-0.016822647,0.0
38.5,-0.016918818,0.0
41.6,-0.016924234,0.0
44.3,-0.016759416,0.0
45.1,-0.01619433,0.0
47.8,-0.015002774,0.0
49.7,-0.013252569,0.0
51.9,-0.011461891,0.0
52.1,-0.010341277,0.0
53.9,-0.010261309,0.0
55.0,-0.010984712,0.0
56.9,-0.011943266,0.0
57.9,-0.01269625,0.0
58.9,-0.013076657,0.0
58.8,-0.013040282,0.0
58.6,-0.012571983,0.0
57.9,-0.011765594,0.0
57.6,-0.010877643,0.0
57.6,-0.01019505,0.0
57.9,-0.009796019,0.0
57.6,-0.009423778,0.0
57.5,-0.00862732,0.0
57.6,-0.0071172016,0.0
58.3,-0.0050927075,0.0
58.9,-0.0032843454,0.0
59.5,-0.0026482102,0.0
59.9,-0.0038703808,0.0
60.4,-0.006927045,0.0
60.6,-0.010936592,0.0
60.7,-0.014475241,0.0
60.7,-0.01626976,0.0
60.5,-0.01582815,0.0
60.5,-0.013546853,0.0
60.4,-0.010269788,0.0
60.3,-0.0067564044,0.0
59.8,-0.0034983058,0.0
59.7,-8.6643413E-4,0.0
59.8,7.2628196E-4,0.0
58.9,8.5899665E-4,0.0
57.9,-6.969529E-4,0.0
58.7,-0.0037708313,0.0
59.4,-0.0077458275,0.0
59.1,-0.01176117,0.0
58.4,-0.015061216,0.0
57.5,-0.017255086,0.0
56.7,-0.018328834,0.0
57.4,-0.018479094,0.0
58.4,-0.017982075,0.0
58.3,-0.017174874,0.0
57.6,-0.01642397,0.0
56.6,-0.016004289,0.0
56.9,-0.015985185,0.0
57.8,-0.016244218,0.0
58.3,-0.016592912,0.0
58.7,-0.016887154,0.0
57.8,-0.017042827,0.0
56.8,-0.016998587,0.0
57.3,-0.016686236,0.0
58.1,-0.016001256,0.0
58.5,-0.01475489,0.0
58.7,-0.012630942,0.0
58.6,-0.009203112,0.0
58.7,-0.0041168593,0.0
59.0,0.0024909135,0.0
59.6,0.009533378,0.0
60.1,0.01506345,0.0
60.4,0.017273098,0.0
60.7,0.015680011,0.0
61.0,0.011374308,0.0
61.0,0.006136641,0.0
61.4,0.0012286141,0.0
61.4,-0.002944322,0.0
61.2,-0.006052136,0.0
60.9,-0.0074401023,0.0
60.5,-0.006912344,0.0
59.8,-0.0052981484,0.0
58.6,-0.0038343617,0.0
57.5,-0.0032668677,0.0
56.5,-0.0036083478,0.0
55.6,-0.004449884,0.0
54.7,-0.0053585544,0.0
53.8,-0.0060955063,0.0
52.3,-0.006615886,0.0
50.5,-0.006971944,0.0
48.9,-0.007259866,0.0
47.1,-0.0076147644,0.0
45.2,-0.008174509,0.0
43.7,-0.008992276,0.0
43.0,-0.009971491,0.0
43.4,-0.010897232,0.0
44.6,-0.011522893,0.0
46.8,-0.011609202,0.0
48.7,-0.010912889,0.0
49.1,-0.009216786,0.0
48.7,-0.0064455997,0.0
48.1,-0.0028061995,0.0
48.2,0.0011677381,0.0
48.6,0.0047479207,0.0
49.0,0.0072701145,0.0
49.6,0.008366667,0.0
50.3,0.008045468,0.0
50.8,0.006603626,0.0
51.2,0.0044532805,0.0
51.1,0.0019407929,0.0
51.7,-7.553187E-4,0.0
51.4,-0.0035734547,0.0
50.5,-0.0064427527,0.0
48.7,-0.0092687905,0.0
44.0,-0.012035132,0.0
37.4,-0.014832926,0.0
31.6,-0.017732851,0.0
25.9,-0.020629708,0.0
21.1,-0.02327703,0.0
16.2,-0.025490284,0.0
12.199999,-0.027262416,0.0
12.3,-0.028781384,0.0
15.399999,-0.030406427,0.0
19.5,-0.032446012,0.0
23.7,-0.034885578,0.0
25.6,-0.037334196,0.0
30.4,-0.039101094,0.0
32.1,-0.039413206,0.0
36.2,-0.037860982,0.0
35.8,-0.03472645,0.0
35.2,-0.030767739,0.0
34.5,-0.026660196,0.0
34.1,-0.022681655,0.0
33.2,-0.018796504,0.0
34.5,-0.014879218,0.0
35.6,-0.010941422,0.0
37.2,-0.007339906,0.0
37.4,-0.004771648,0.0
36.1,-0.0039010977,0.0
32.3,-0.004887253,0.0
26.0,-0.0072695864,0.0
21.1,-0.010321356,0.0
18.3,-0.013514574,0.0
22.6,-0.016694244,0.0
26.5,-0.019913565,0.0
28.5,-0.023212027,0.0
30.9,-0.026573826,0.0
35.3,-0.029980857,0.0
39.1,-0.0333776,0.0
41.4,-0.036577493,0.0
43.5,-0.03929063,0.0
44.3,-0.041282527,0.0
44.0,-0.042349976,0.0
43.0,-0.041989803,0.0
42.0,-0.039267313,0.0
40.6,-0.033333275,0.0
39.9,-0.024225349,0.0
38.5,-0.013250403,0.0
37.2,-0.0026180698,0.0
35.6,0.0055664247,0.0
34.4,0.010331189,0.0
33.1,0.012067849,0.0
28.6,0.01190328,0.0
22.8,0.010918844,0.0
17.0,0.009761533,0.0
15.0,0.008667451,0.0
17.3,0.007652272,0.0
20.2,0.0067002126,0.0
18.6,0.0058895918,0.0
16.4,0.005362216,0.0
16.4,0.0051743463,0.0
11.8,0.0052375016,0.0
9.199999,0.0054125874,0.0
10.699999,0.0056116204,0.0
13.399999,0.005810422,0.0
17.9,0.0060289484,0.0
20.4,0.0063398858,0.0
19.2,0.006864518,0.0
15.899999,0.007700872,0.0
11.699999,0.008870179,0.0
7.9,0.010306448,0.0
5.4,0.0117364675,0.0
0.0,0.012727698,0.0
0.0,0.013108399,0.0
3.5,0.0131126605,0.0
5.199999,0.013044534,0.0
5.0,0.01303453,0.0
4.0,0.013273144,0.0
9.0,0.12094341,0.0
11.399999,0.10827002,0.0
12.8,0.050288554,0.0
13.6,0.0039315363,0.0
14.1,-0.015039909,0.0
13.199999,-0.016966695,0.0
10.8,-0.015220012,0.0
7.9,-0.0146994665,0.0
8.399999,-0.015245537,0.0
9.199999,-0.0157889,0.0
11.5,-0.01567766,0.0
15.3,-0.014625759,0.0
18.3,-0.012385078,0.0
22.5,-0.008539348,0.0
24.0,-0.0026791387,0.0
25.5,0.005339581,0.0
27.8,0.015426995,0.0
30.0,0.027286924,0.0
31.7,0.0401507,0.0
33.6,0.052632917,0.0
33.7,0.063048296,0.0
33.6,0.06986202,0.0
33.9,0.07197914,0.0
33.6,0.068847276,0.0
32.9,0.06042279,0.0
35.1,0.047179915,0.0
35.4,0.03018199,0.0
35.3,0.011075389,0.0
35.7,-0.008063846,0.0
37.2,-0.025129128,0.0
39.3,-0.03847877,0.0
39.0,-0.047268238,0.0
37.7,-0.05160685,0.0
36.4,-0.052355442,0.0
33.4,-0.05054466,0.0
31.1,-0.04693798,0.0
27.7,-0.042080358,0.0
23.0,-0.036563747,0.0
16.5,-0.031039767,0.0
11.699999,-0.026002994,0.0
11.8,-0.02157486,0.0
14.1,-0.017368322,0.0
18.7,-0.01285643,0.0
24.1,-0.007980367,0.0
26.1,-0.003073761,0.0
28.1,0.0015234682,0.0
30.6,0.0055368887,0.0
31.3,0.008784613,0.0
29.0,0.011235029,0.0
25.2,0.012978928,0.0
24.1,0.014200562,0.0
25.6,0.015137359,0.0
26.5,0.015958462,0.0
27.1,0.016669672,0.0
27.0,0.017170299,0.0
25.7,0.017400771,0.0
24.0,0.017422978,0.0
21.8,0.017361104,0.0
19.2,0.017292717,0.0
16.1,0.01721411,0.0
11.6,0.017090524,0.0
7.5,0.016921766,0.0
4.4,0.016761826,0.0
2.299999,0.016668785,0.0
0.0,0.016645644,0.0
0.0,0.016653901,0.0
0.0,0.01666342,0.0
0.0,0.016666733,0.0
0.0,0.016666465,0.0
0.0,0.016665349,0.0
0.0,0.01666386,0.0
0.0,0.016662112,0.0
0.0,0.016662948,0.0
0.0,0.01667265,0.0
0.0,0.016692355,0.0
0.0,0.01669589,0.0
5.699999,0.016615594,0.0
7.3,0.016399056,0.0
6.5,0.016091675,0.0
7.8,0.01575387,0.0
9.899999,0.015333308,0.0
12.5,0.014773557,0.0
14.6,0.014140243,0.0
13.899999,0.013553985,0.0
13.1,0.013113329,0.0
12.5,0.012864067,0.0
12.3,0.012789622,0.0
13.5,0.012844433,0.0
14.1,0.012978774,0.0
14.0,0.013145911,0.0
14.6,0.013311966,0.0
16.3,0.013451297,0.0
18.0,0.013540292,0.0
20.3,0.013564057,0.0
22.6,0.013512976,0.0
26.3,0.013367365,0.0
28.3,0.013084473,0.0
30.3,0.012591638,0.0
32.1,0.011794835,0.0
34.8,0.010603375,0.0
37.4,0.008963697,0.0
40.1,0.0068948744,0.0
42.7,0.0045038844,0.0
44.8,0.0019498139,0.0
45.3,-6.315388E-4,0.0
46.6,-0.0031506307,0.0
48.2,-0.0054753437,0.0
49.0,-0.007324744,0.0
49.5,-0.008280471,0.0
49.6,-0.007930696,0.0
49.9,-0.0060720528,0.0
50.0,-0.0028843633,0.0
50.1,0.0010399149,0.0
49.9,0.004897986,0.0
49.6,0.007999714,0.0
49.8,0.009983854,0.0
50.4,0.010840657,0.0
51.1,0.010815366,0.0
51.7,0.010271361,0.0
52.5,0.009549058,0.0
53.5,0.008857597,0.0
54.3,0.008245088,0.0
55.0,0.0076586623,0.0
55.6,0.0070424024,0.0
56.4,0.0064070523,0.0
57.0,0.0058417637,0.0
57.4,0.0054681394,0.0
57.3,0.0053642113,0.0
56.7,0.005509456,0.0
56.0,0.0057896227,0.0
55.6,0.00605558,0.0
55.8,0.0061957077,0.0
55.9,0.006178697,0.0
55.5,0.00604007,0.0
55.0,0.005808006,0.0
54.4,0.0054084114,0.0
54.4,0.004670639,0.0
54.2,0.003548869,0.0
53.8,0.0024183297,0.0
51.5,0.0020341773,0.0
49.9,0.0029895594,0.0
47.6,0.005156059,0.0
46.1,0.0077246856,0.0
42.5,0.00981082,0.0
40.8,0.011008108,0.0
39.5,0.011459731,0.0
38.4,0.011567951,0.0
36.0,0.011685876,0.0
33.2,0.011976872,0.0
29.4,0.012429427,0.0
24.4,0.012942951,0.0
19.2,0.01341733,0.0
14.5,0.013801501,0.0
10.3,0.014091677,0.0
10.6,0.014316281,0.0
13.1,0.014517984,0.0
15.899999,0.014732609,0.0
20.1,0.014984357,0.0
23.6,0.0152793825,0.0
26.6,0.01559723,0.0
28.6,0.015906826,0.0
30.3,0.016186565,0.0
33.9,0.016423143,0.0
35.9,0.016600752,0.0
37.1,0.016699415,0.0
38.1,0.016703973,0.0
38.8,0.016614303,0.0
39.7,0.016450876,0.0
40.3,0.016255971,0.0
40.8,0.016094122,0.0
42.1,0.016048197,0.0
42.9,0.016197333,0.0
43.2,0.016575668,0.0
43.9,0.017138066,0.0
43.7,0.017762208,0.0
43.6,0.018287264,0.0
42.8,0.018560607,0.0
42.5,0.018463815,0.0
43.3,0.017909838,0.0
43.3,0.016823685,0.0
43.6,0.015132196,0.0
44.5,0.012793422,0.0
45.4,0.009874377,0.0
46.3,0.0066286325,0.0
46.8,0.0034876373,0.0
47.5,9.375395E-4,0.0
47.9,-6.389638E-4,0.0
48.5,-0.0010564126,0.0
49.1,-3.4251096E-4,0.0
48.6,0.0012874561,0.0
47.2,0.003504573,0.0
46.2,0.0059932126,0.0
45.4,0.0085463105,0.0
44.4,0.011040257,0.0
43.5,0.013319997,0.0
43.2,0.015109521,0.0
43.3,0.0160404,0.0
43.3,0.015806302,0.0
43.2,0.014360161,0.0
42.9,0.012018258,0.0
42.5,0.009354446,0.0
42.3,0.0069088843,0.0
42.4,0.004963844,0.0
42.2,0.0036151733,0.0
41.5,0.0029706836,0.0
42.4,0.0031498794,0.0
42.7,0.004113203,0.0
43.1,0.00558086,0.0
42.5,0.0071354527,0.0
42.9,0.008410152,0.0
43.3,0.009236183,0.0
44.0,0.009684905,0.0
44.7,0.010003841,0.0
44.9,0.010480486,0.0
44.7,0.011290021,0.0
44.3,0.012390613,0.0
44.2,0.013510199,0.0
44.2,0.014241002,0.0
44.8,0.014239332,0.0
46.3,0.013467928,0.0
46.9,0.012283613,0.0
48.2,0.011189884,0.0
49.2,0.010442408,0.0
49.2,0.009963954,0.0
49.7,0.009670993,0.0
50.0,0.009768334,0.0
48.9,0.010593704,0.0
48.3,0.012167076,0.0
47.3,0.014000758,0.0
46.9,0.015422,0.0
47.3,0.016051276,0.0
45.9,0.01597536,0.0
44.6,0.015563693,0.0
44.7,0.015175381,0.0
46.2,0.014934023,0.0
47.9,0.014579125,0.0
49.1,0.013452133,0.0
50.5,0.01080095,0.0
51.7,0.0062860735,0.0
53.5,1.5208707E-4,0.0
54.5,-0.0070592193,0.0
56.2,-0.014688099,0.0
58.1,-0.021807289,0.0
59.7,-0.027230728,0.0
61.2,-0.0298423,0.0
62.8,-0.028806206,0.0
64.2,-0.023708295,0.0
65.7,-0.015120651,0.0
67.6,-0.0051213577,0.0
67.9,0.003308006,0.0
68.4,0.007806188,0.0
68.9,0.007735908,0.0
69.4,0.004240628,0.0
70.0,-3.7398096E-4,0.0
70.3,-0.0036170024,0.0
70.6,-0.003996198,0.0
70.7,-0.001833705,0.0
70.6,0.0011172297,0.0
70.2,0.0031043414,0.0
69.0,0.003395955,0.0
68.5,0.002174125,0.0
68.5,2.2062402E-4,0.0
68.4,-0.0011822951,0.0
68.7,-8.0448965E-4,0.0
69.1,0.0016711482,0.0
69.4,0.005458216,0.0
68.7,0.009049093,0.0
68.1,0.010398767,0.0
67.4,0.0074927937,0.0
67.7,-6.491784E-5,0.0
68.1,-0.010142854,0.0
68.8,-0.019368974,0.0
69.6,-0.024996078,0.0
70.3,-0.025398882,0.0
70.9,-0.019942593,0.0
71.7,-0.0097433645,0.0
72.6,0.0013904464,0.0
73.2,0.008379988,0.0
73.7,0.008833838,0.0
74.2,0.0052039246,0.0
74.6,0.0018762011,0.0
75.2,8.3769416E-4,0.0
75.6,0.0014505103,0.0
76.1,0.0031018334,0.0
76.7,0.005605802,0.0
77.1,0.007507861,0.0
77.7,0.0066165025,0.0
77.9,0.0027754968,0.0
77.7,-0.0014451887,0.0
77.6,-0.0033860335,0.0
78.9,-0.0029620738,0.0
77.5,-0.0024004914,0.0
75.4,-0.0035528434,0.0
74.8,-0.005999289,0.0
73.9,-0.008099742,0.0
73.0,-0.009130476,0.0
72.3,-0.009492949,0.0
71.3,-0.009194629,0.0
71.0,-0.0071602957,0.0
70.0,-0.0025460224,0.0
69.2,0.003544033,0.0
68.3,0.008320176,0.0
66.2,0.009631452,0.0
64.0,0.0077208364,0.0
63.2,0.004498712,0.0
61.4,0.0016156011,0.0
60.8,-4.2293273E-4,0.0
61.1,-0.001807528,0.0
61.9,-0.002744068,0.0
61.9,-0.0032131558,0.0
61.4,-0.003148421,0.0
59.7,-0.0027589172,0.0
58.1,-0.0025291606,0.0
58.3,-0.0027190736,0.0
59.4,-0.0030056478,0.0
60.7,-0.0028616213,0.0
61.8,-0.0022022587,0.0
62.9,-0.0014834375,0.0
62.7,-0.0012988655,0.0
62.0,-0.0021072673,0.0
61.2,-0.004120615,0.0
60.8,-0.006928752,0.0
60.9,-0.00923609,0.0
61.1,-0.009513805,0.0
61.5,-0.0072248727,0.0
62.1,-0.0033809633,0.0
62.5,7.699251E-5,0.0
62.5,0.0014561648,0.0
62.6,2.3660297E-4,0.0
63.0,-0.0027357358,0.0
62.2,-0.005899801,0.0
61.6,-0.007953986,0.0
60.7,-0.00838793,0.0
59.1,-0.007409154,0.0
57.9,-0.0056112884,0.0
57.6,-0.0036594588,0.0
58.5,-0.0020749534,0.0
59.4,-0.001152516,0.0
59.9,-0.00100604,0.0
59.4,-0.0016441325,0.0
59.2,-0.0029782145,0.0
59.2,-0.004783205,0.0
59.6,-0.0067056078,0.0
60.2,-0.0083612725,0.0
61.1,-0.009461325,0.0
62.3,-0.009876957,0.0
63.6,-0.0096301185,0.0
64.2,-0.008878503,0.0
65.7,-0.007924675,0.0
66.4,-0.0071822163,0.0
67.7,-0.0070351264,0.0
69.1,-0.0076222504,0.0
70.0,-0.008710223,0.0
71.1,-0.009851686,0.0
72.1,-0.010745014,0.0
73.1,-0.011416778,0.0
74.1,-0.01204806,0.0
75.1,-0.012680249,0.0
75.3,-0.013097392,0.0
74.3,-0.012944199,0.0
74.4,-0.011945724,0.0
75.0,-0.010077979,0.0
75.2,-0.00764737,0.0
75.3,-0.0053122328,0.0
75.5,-0.003977514,0.0
77.3,-0.0044237394,0.0
76.4,-0.0067896377,0.0
76.8,-0.010286419,0.0
77.1,-0.013381343,0.0
77.5,-0.014472478,0.0
77.5,-0.012882891,0.0
77.3,-0.009510537,0.0
77.1,-0.0063536083,0.0
76.9,-0.005111412,0.0
77.1,-0.006044958,0.0
77.2,-0.007992055,0.0
77.3,-0.009374822,0.0
77.5,-0.0093388315,0.0
77.8,-0.008249892,0.0
78.2,-0.007358184,0.0
78.4,-0.007920502,0.0
78.1,-0.010305757,0.0
77.6,-0.01369825,0.0
76.4,-0.01665536,0.0
76.8,-0.018010262,0.0
76.9,-0.017323831,0.0
76.8,-0.014743589,0.0
77.4,-0.010813538,0.0
76.0,-0.006493639,0.0
75.1,-0.0029602034,0.0
73.3,-9.86322E-4,0.0
73.6,-5.169635E-4,0.0
72.6,-9.727046E-4,0.0
71.7,-0.0019158109,0.0
71.3,-0.0033221468,0.0
72.1,-0.005227967,0.0
73.1,-0.0072425148,0.0
73.5,-0.00854078,0.0
73.6,-0.008395256,0.0
72.1,-0.0067516468,0.0
71.1,-0.004366845,0.0
70.5,-0.0024424256,0.0
71.0,-0.0020397934,0.0
70.7,-0.0035972535,0.0
71.9,-0.006681444,0.0
72.9,-0.010033224,0.0
73.9,-0.012070195,0.0
74.9,-0.0118410345,0.0
75.7,-0.009821684,0.0
76.3,-0.0076926257,0.0
75.7,-0.007061933,0.0
76.6,-0.008209672,0.0
76.1,-0.00993348,0.0
75.2,-0.010486704,0.0
75.5,-0.008733199,0.0
76.3,-0.0047632465,0.0
77.2,2.3041677E-4,0.0
77.8,0.0046548443,0.0
77.9,0.007355452,0.0
78.5,0.008026028,0.0
79.0,0.0070402664,0.0
79.5,0.0051074205,0.0
79.8,0.003069928,0.0
80.1,0.0017046926,0.0
80.9,0.0014075327,0.0
81.0,0.002010114,0.0
81.6,0.0029683574,0.0
81.8,0.0037721314,0.0
82.3,0.004220769,0.0
82.5,0.0044013825,0.0
82.6,0.0044991383,0.0
82.3,0.004636639,0.0
81.2,0.0048255567,0.0
80.5,0.0050131613,0.0
79.6,0.005159702,0.0
79.7,0.005278474,0.0
79.7,0.005420103,0.0
80.3,0.005621346,0.0
81.1,0.0058185924,0.0
80.9,0.005735674,0.0
81.7,0.0048728003,0.0
81.7,0.002801482,0.0
81.9,-2.628424E-4,0.0
82.3,-0.0031365233,0.0
82.9,-0.004230764,0.0
82.5,-0.002788118,0.0
81.9,4.2017153E-4,0.0
81.2,0.0037215007,0.0
79.9,0.005781374,0.0
78.3,0.006230032,0.0
77.0,0.0053845937,0.0
77.0,0.0036155996,0.0
75.6,9.063189E-4,0.0
73.1,-0.0030843045,0.0
72.4,-0.008415892,0.0
70.8,-0.014197148,0.0
70.1,-0.01865003,0.0
69.4,-0.020149603,0.0
69.9,-0.01840326,0.0
69.9,-0.01464458,0.0
70.6,-0.0106932195,0.0
70.6,-0.0078052655,0.0
70.9,-0.006231405,0.0
71.5,-0.005557708,0.0
72.2,-0.005275744,0.0
73.0,-0.005102379,0.0
73.9,-0.004979571,0.0
74.9,-0.0049364343,0.0
75.1,-0.004980161,0.0
75.2,-0.0050669294,0.0
75.7,-0.0051225224,0.0
76.0,-0.0050587757,0.0
76.8,-0.004772147,0.0
77.0,-0.0041719233,0.0
77.7,-0.0032659878,0.0
78.0,-0.0022227634,0.0
76.9,-0.0012973915,0.0
76.2,-6.698302E-4,0.0
75.1,-3.745767E-4,0.0
74.0,-3.82254E-4,0.0
73.3,-7.060052E-4,0.0
72.2,-0.0014013499,0.0
72.1,-0.0024631976,0.0
72.4,-0.0037403812,0.0
73.0,-0.004973485,0.0
73.4,-0.0059119863,0.0
74.4,-0.0063767172,0.0
75.1,-0.006257875,0.0
75.8,-0.0055723144,0.0
76.7,-0.004580165,0.0
78.1,-0.003736042,0.0
77.5,-0.0033466981,0.0
76.6,-0.0032493689,0.0
75.7,-0.0029517214,0.0
74.7,-0.0021226567,0.0
74.9,-8.8575756E-4,0.0
75.2,2.998446E-4,0.0
74.9,9.128553E-4,0.0
74.0,5.8792124E-4,0.0
72.7,-7.16481E-4,0.0
71.5,-0.0026517012,0.0
70.9,-0.004638154,0.0
71.1,-0.0061856243,0.0
71.7,-0.0071123857,0.0
72.2,-0.0074954247,0.0
71.7,-0.0074476553,0.0
71.7,-0.0069491584,0.0
72.2,-0.0058649825,0.0
72.6,-0.0040928544,0.0
72.9,-0.001687634,0.0
73.3,0.0011151022,0.0
73.4,0.0039393785,0.0
73.2,0.0063424874,0.0
72.5,0.007924769,0.0
71.4,0.008435626,0.0
70.9,0.007835571,0.0
70.6,0.0063252714,0.0
69.8,0.0043310355,0.0
69.4,0.002388985,0.0
69.8,9.3525957E-4,0.0
70.3,1.362913E-4,0.0
70.7,-1.2070473E-4,0.0
71.0,-1.1244015E-4,0.0
71.3,-1.520761E-4,0.0
71.8,-4.890128E-4,0.0
72.5,-0.0011997514,0.0
72.9,-0.0020872294,0.0
73.3,-0.0027366825,0.0
73.3,-0.0028261624,0.0
73.1,-0.00245565,0.0
73.9,-0.00209768,0.0
73.7,-0.0021744831,0.0
74.4,-0.0027249593,0.0
74.7,-0.0034744297,0.0
75.0,-0.004114322,0.0
74.8,-0.004436325,0.0
74.9,-0.0042543453,0.0
74.9,-0.0033326969,0.0
74.7,-0.0015247841,0.0
74.7,9.247643E-4,0.0
74.8,0.0032483572,0.0
75.2,0.0045058024,0.0
75.5,0.0042341193,0.0
75.5,0.0027863227,0.0
74.8,0.001018645,0.0
74.1,-3.35824E-4,0.0
73.3,-0.0010277906,0.0
72.2,-0.0012059652,0.0
71.1,-0.001135859,0.0
69.9,-0.0010027924,0.0
69.0,-8.7481906E-4,0.0
69.1,-7.600413E-4,0.0
69.8,-6.804331E-4,0.0
70.2,-7.195027E-4,0.0
71.0,-0.0010194499,0.0
71.6,-0.0017085541,0.0
72.2,-0.002779708,0.0
72.3,-0.0040230853,0.0
71.7,-0.00511621,0.0
71.2,-0.005814033,0.0
70.9,-0.0060606836,0.0
71.2,-0.005958883,0.0
72.2,-0.0057101874,0.0
72.6,-0.0056315446,0.0
72.9,-0.006195169,0.0
72.5,-0.007914488,0.0
72.0,-0.010972081,0.0
72.3,-0.014776997,0.0
72.6,-0.017882908,0.0
72.4,-0.01857348,0.0
72.7,-0.015913812,0.0
72.5,-0.0105276415,0.0
72.8,-0.0043624123,0.0
73.5,5.247473E-4,0.0
76.0,0.0032627778,0.0
73.6,0.0046306206,0.0
74.2,0.0065408302,0.0
74.6,0.010930238,0.0
74.8,0.018433271,0.0
74.5,0.027494589,0.0
72.9,0.03500498,0.0
72.0,0.038464937,0.0
70.7,0.03767359,0.0
69.9,0.034253545,0.0
70.2,0.029936157,0.0
70.6,0.025602214,0.0
70.7,0.021530315,0.0
71.4,0.01783855,0.0
72.2,0.014398811,0.0
72.9,0.010606412,0.0
73.8,0.005686354,0.0
74.1,-5.743974E-4,0.0
75.1,-0.007462546,0.0
75.8,-0.013742879,0.0
76.4,-0.018392596,0.0
77.1,-0.02105872,0.0
77.8,-0.022059785,0.0
78.2,-0.022073992,0.0
78.7,-0.02174387,0.0
78.8,-0.021438137,0.0
80.6,-0.021271314,0.0
79.3,-0.02124022,0.0
78.9,-0.021308016,0.0
79.9,-0.021428356,0.0
80.3,-0.021523809,0.0
80.5,-0.021412794,0.0
81.2,-0.020806814,0.0
81.6,-0.019500772,0.0
81.3,-0.01762631,0.0
